Date,Open,High,Low,Close,Adj Close,Volume
2008-12-12,53.000000,59.166664,52.325001,57.158333,31.636225,6805452
2008-12-15,58.333332,59.250000,57.224998,57.950001,32.074402,3387762
2008-12-16,57.125000,59.000000,57.000000,57.991665,32.097458,1627248
2008-12-17,58.333332,59.166664,57.349998,58.158333,32.189713,3071166
2008-12-18,58.333332,63.616665,58.333332,61.183334,33.863995,10115730
2008-12-19,61.666664,64.816666,61.666664,64.233330,35.552120,6132996
2008-12-22,64.208336,64.208336,60.033333,60.991665,33.757919,4137732
2008-12-23,61.666664,66.666664,59.541664,61.099998,33.817883,5209434
2008-12-24,60.833332,64.500000,60.833332,64.216667,35.542904,7357044
2008-12-26,63.666664,66.083336,62.099998,62.400002,34.537403,3998724
2008-12-29,62.666664,63.799999,60.858334,63.325001,35.049370,3909312
2008-12-30,63.000000,64.650002,61.366665,64.199997,35.533669,4227252
2008-12-31,64.658333,64.916664,62.250000,62.683334,34.694225,4043634
2009-01-02,60.833332,61.616665,60.166664,60.608334,33.545742,3655302
2009-01-05,60.833332,60.983334,58.508331,59.858334,33.130630,5697840
2009-01-06,59.500000,63.058334,59.333332,62.241665,34.449776,6507708
2009-01-07,62.500000,62.799999,59.666664,61.308334,33.933182,3325206
2009-01-09,61.333332,63.833332,60.500000,63.441666,35.113949,5504634
2009-01-12,63.441666,64.166664,59.766666,60.799999,33.651833,5498802
2009-01-13,60.000000,63.325001,60.000000,62.566666,34.629654,4111668
2009-01-14,62.500000,63.333332,61.666664,62.375000,34.523571,2851326
2009-01-15,63.341667,63.558334,61.258331,62.758331,34.735741,3355086
2009-01-16,63.333332,64.625000,62.833332,64.208336,35.538292,3905910
2009-01-19,65.000000,65.199997,63.433334,64.099998,35.478325,3324858
2009-01-20,63.333332,65.983330,62.333332,65.466667,36.234756,6832230
2009-01-21,65.000000,65.833336,64.341667,64.716667,35.819641,2177934
2009-01-22,64.333336,64.816666,63.333332,64.183334,35.524452,1405254
2009-01-23,61.708332,64.324997,60.450001,61.099998,33.817883,3737856
2009-01-27,65.000000,65.000000,60.700001,64.083336,35.469101,3119712
2009-01-28,64.250000,65.000000,62.724998,63.066666,34.906387,3628014
2009-01-29,63.166664,65.333336,60.166664,64.925003,35.934956,7440702
2009-01-30,65.833336,70.550003,63.750000,65.324997,36.156345,8181378
2009-02-02,64.066666,65.183334,63.208332,63.641666,35.224644,4019898
2009-02-03,63.941666,65.000000,63.608334,64.583336,35.745842,3158142
2009-02-04,64.583336,65.433334,64.508331,64.858330,35.898045,4032738
2009-02-05,65.800003,65.808334,64.691666,65.041664,35.999523,3042384
2009-02-06,65.525002,65.650002,64.366669,65.050003,36.004135,3939360
2009-02-09,65.000000,66.941666,64.208336,66.425003,36.765171,3916170
2009-02-10,66.666664,67.449997,65.391663,66.783333,36.963505,2331504
2009-02-11,67.099998,68.666664,66.666664,68.416664,37.867527,1681872
2009-02-12,68.750000,69.666664,67.516663,67.866669,37.563118,3459282
2009-02-13,68.150002,69.333336,68.000000,68.233330,37.766060,1962516
2009-02-16,68.166664,68.166664,65.900002,66.191666,36.636028,806340
2009-02-17,65.000000,66.800003,65.000000,65.824997,36.433086,1851810
2009-02-18,66.166664,70.316666,65.966667,69.233330,38.319546,4046076
2009-02-19,69.333336,69.666664,68.666664,69.083336,38.236519,2405016
2009-02-20,68.666664,69.166664,67.366669,68.775002,38.065868,1724796
2009-02-24,66.833336,68.800003,66.833336,68.041664,37.659977,1269768
2009-02-25,68.333336,68.333336,66.191666,66.991669,37.078815,1586922
2009-02-26,66.958336,67.650002,63.683334,64.308334,35.593636,4084782
2009-02-27,65.000000,65.633331,61.266666,63.816666,35.321510,3685800
2009-03-02,61.750000,64.566666,61.750000,62.849998,34.786472,1859406
2009-03-03,62.500000,65.316666,62.500000,64.191666,35.529060,3160140
2009-03-04,64.375000,65.083336,63.583332,64.525002,35.713558,2248338
2009-03-05,63.916664,63.916664,62.533333,62.891666,34.809528,1048620
2009-03-06,62.833332,63.966667,62.599998,63.216667,34.989418,1955814
2009-03-09,62.825001,62.825001,58.375000,59.008331,32.660160,2466000
2009-03-12,59.000000,61.666664,58.358334,59.158333,32.743187,4916496
2009-03-13,59.333332,59.333332,57.025002,57.508331,31.829941,2940774
2009-03-16,58.333332,60.291664,58.333332,59.983334,33.199818,4605438
2009-03-17,59.983334,60.133331,57.700001,59.099998,32.710911,5370252
2009-03-18,58.666664,58.833332,55.866665,56.791664,31.433283,5247468
2009-03-19,56.500000,57.116665,55.375000,56.516666,31.281067,2915310
2009-03-20,56.166664,56.316666,54.916664,55.491665,30.713749,3189870
2009-03-23,57.000000,57.000000,55.200001,56.674999,31.368700,3103638
2009-03-24,56.666664,58.991665,56.333332,58.325001,32.281952,7112568
2009-03-25,58.150002,59.875000,57.758331,58.450001,32.351151,3207942
2009-03-26,58.833332,60.516666,58.333332,59.883331,33.144470,5358372
2009-03-27,59.666664,61.416664,59.333332,60.691666,33.591869,3631524
2009-03-30,60.666664,62.950001,60.525002,61.533333,34.057720,3579786
2009-03-31,61.691666,63.333332,61.383331,62.674999,34.689617,8541528
2009-04-01,63.333332,63.658333,60.383331,60.799999,33.651833,2572992
2009-04-02,61.666664,62.650002,61.049999,62.150002,34.399025,2499852
2009-04-06,62.733334,62.950001,60.349998,62.400002,34.537403,5097546
2009-04-08,61.666664,64.483330,61.666664,64.108330,35.482937,5532360
2009-04-09,64.116669,65.441666,63.424999,64.050003,35.450661,2624232
2009-04-13,63.333332,64.375000,60.833332,61.633331,34.113068,6577764
2009-04-15,61.750000,62.799999,60.224998,61.416664,33.993149,9024318
2009-04-16,61.666664,65.658333,60.841667,64.000000,35.422981,5919786
2009-04-17,64.166664,66.558334,64.016663,64.708336,35.815029,5624400
2009-04-20,64.666664,66.166664,63.125000,64.550003,35.727402,2939334
2009-04-21,65.000000,66.150002,64.091667,64.324997,35.602852,1822140
2009-04-22,64.983330,64.983330,62.883331,64.033333,35.441425,2209332
2009-04-23,63.508331,64.333336,62.683334,64.008331,35.427586,626568
2009-04-24,63.391666,64.658333,63.000000,63.991665,35.418362,1165248
2009-04-27,64.833336,64.833336,62.366665,62.991665,34.864880,2887128
2009-04-28,63.000000,64.316666,61.924999,63.849998,35.339951,4210170
2009-04-29,64.500000,65.116669,63.041664,64.608330,35.759674,5345328
2009-04-30,64.333336,64.333336,64.333336,64.333336,35.607471,0
2009-05-04,64.041664,64.833336,63.333332,64.074997,35.464489,1854972
2009-05-05,63.500000,64.483330,61.683334,62.049999,34.343678,3361548
2009-05-06,61.500000,61.833332,60.833332,60.991665,33.757919,3663864
2009-05-07,60.733334,61.141666,59.541664,59.858334,33.130630,3497094
2009-05-08,59.500000,60.483334,59.250000,59.700001,33.042999,3743304
2009-05-11,59.500000,59.666664,58.099998,59.066666,32.692459,4601898
2009-05-12,59.583332,61.166664,59.333332,60.108334,33.269005,3976230
2009-05-13,60.825001,61.500000,59.166664,60.358334,33.407372,6158478
2009-05-14,60.500000,61.900002,60.066666,60.883331,33.697948,1601946
2009-05-15,61.116665,62.375000,59.166664,61.666664,34.131508,5743380
2009-05-18,69.791664,74.000000,64.166664,70.991669,39.292755,23700
2009-05-19,73.133331,73.133331,63.933334,68.616669,37.978226,8703090
2009-05-20,66.666664,70.591667,66.025002,67.433334,37.323273,5765316
2009-05-21,67.000000,75.366669,66.833336,74.150002,41.040840,17142504
2009-05-22,74.900002,75.983330,70.883331,74.591667,41.285297,9995766
2009-05-25,71.775002,78.983330,71.775002,77.541664,42.918068,11063478
2009-05-26,78.333336,79.783333,73.733330,74.258331,41.100803,8163972
2009-05-27,75.000000,77.400002,73.891663,76.425003,42.300014,4640586
2009-05-28,76.400002,77.491669,73.491669,74.716667,41.354488,7217136
2009-05-29,74.666664,86.066666,73.516663,77.449997,42.867336,36689016
2009-06-01,79.166664,81.183334,77.500000,78.608330,43.508457,11236584
2009-06-02,78.666664,79.983330,75.016663,78.500000,43.448502,7525428
2009-06-03,79.333336,81.333336,75.666664,76.724998,42.466057,8280330
2009-06-04,76.666664,78.666664,75.833336,76.750000,42.479908,6740160
2009-06-05,77.000000,80.466667,75.733330,78.699997,43.559189,9777042
2009-06-08,80.766663,82.000000,75.000000,77.208336,42.733585,7718190
2009-06-09,75.833336,76.333336,70.833336,74.716667,41.354488,14102964
2009-06-10,77.483330,77.483330,71.933334,74.633331,41.308361,10025916
2009-06-11,76.474998,76.474998,69.933334,70.966667,39.278919,8352918
2009-06-12,72.166664,73.125000,69.033333,69.441666,38.434853,5670474
2009-06-15,69.183334,72.650002,68.708336,71.466667,39.555664,6242850
2009-06-16,72.283333,75.333336,71.050003,74.658333,41.322201,5428302
2009-06-17,74.175003,74.500000,70.900002,72.699997,40.238281,3439644
2009-06-18,72.349998,75.000000,68.000000,70.958336,39.274307,5612808
2009-06-19,80.783333,80.783333,69.675003,70.458336,38.997555,3475602
2009-06-22,70.849998,72.666664,68.683334,70.025002,38.757725,4442640
2009-06-23,69.833336,71.633331,69.500000,70.541664,39.043686,3405090
2009-06-24,70.833336,71.750000,70.008331,71.408333,39.523373,2008152
2009-06-25,72.250000,72.250000,68.833336,69.199997,38.301098,9079110
2009-06-26,69.666664,70.666664,68.441666,70.224998,38.868420,2609982
2009-06-29,70.800003,72.658333,70.716667,71.125000,39.366554,3230634
2009-06-30,71.283333,72.650002,70.333336,71.683334,39.675591,4071540
2009-07-01,69.316666,77.000000,69.316666,75.883331,42.000206,5906874
2009-07-02,76.766663,78.833336,75.008331,75.733330,41.917179,9095244
2009-07-03,75.474998,77.466667,75.474998,76.650002,42.424557,4914276
2009-07-06,76.666664,77.941666,73.033333,74.183334,41.059303,5578128
2009-07-07,74.000000,76.166664,73.858330,74.233330,41.086971,2554056
2009-07-08,73.766663,78.983330,73.333336,77.541664,42.918068,4922778
2009-07-09,78.333336,79.366669,77.525002,78.758331,43.591476,4737612
2009-07-10,79.516663,80.000000,72.849998,75.383331,41.723469,3339150
2009-07-13,71.316666,76.416664,71.316666,74.416664,41.188435,1922616
2009-07-14,74.166664,75.833336,72.016663,75.183334,41.612770,3028770
2009-07-15,75.333336,77.941666,74.099998,76.941666,42.585979,2241840
2009-07-16,78.091667,78.091667,75.666664,76.541664,42.364594,1421664
2009-07-17,76.666664,77.250000,74.699997,76.558334,42.373817,2276994
2009-07-20,76.000000,77.333336,74.300003,76.033333,42.083237,3311358
2009-07-21,75.666664,75.958336,74.750000,75.025002,41.525143,3638316
2009-07-22,75.500000,75.500000,72.541664,73.458336,40.658009,7023438
2009-07-23,74.833336,76.133331,73.258331,75.283333,41.668114,4880364
2009-07-24,75.000000,75.991669,74.224998,75.425003,41.746529,1671186
2009-07-27,75.000000,75.699997,73.841667,75.316666,41.686573,1922712
2009-07-28,77.500000,77.916664,75.316666,77.033333,42.636723,2973408
2009-07-29,78.166664,78.666664,75.449997,78.150002,43.254784,4353006
2009-07-30,78.666664,83.166664,78.666664,81.158333,44.919842,7742226
2009-07-31,82.333336,82.333336,78.383331,79.000000,43.725243,6125328
2009-08-03,79.266663,79.666664,76.683334,77.425003,42.853500,3553548
2009-08-04,77.500000,84.449997,75.916664,81.324997,45.012104,8550660
2009-08-05,82.333336,84.500000,81.000000,83.500000,46.215916,8215500
2009-08-06,83.000000,87.250000,83.000000,84.658333,46.857029,8426226
2009-08-07,84.083336,88.833336,81.333336,87.016663,48.162327,6216468
2009-08-10,89.166664,90.724998,81.666664,82.933334,45.902290,5073558
2009-08-11,82.633331,84.666664,80.033333,82.599998,45.717781,2388168
2009-08-12,82.483330,86.333336,82.099998,85.116669,47.110722,4878534
2009-08-13,85.333336,86.066666,83.925003,85.349998,47.239864,2572956
2009-08-14,86.000000,88.166664,85.349998,87.074997,48.194618,5558718
2009-08-17,87.000000,89.116669,82.866669,84.358330,46.690983,5051100
2009-08-18,84.333336,87.466667,83.883331,86.533333,47.894810,2678010
2009-08-19,86.266663,87.074997,84.516663,86.408333,47.825642,3681762
2009-08-20,86.333336,87.316666,84.833336,86.033333,47.618073,2193912
2009-08-21,86.166664,89.000000,84.666664,88.433334,48.946442,2864778
2009-08-24,89.166664,89.166664,85.758331,86.333336,47.784130,3008028
2009-08-25,85.833336,86.833336,83.166664,83.808334,46.386570,4683576
2009-08-26,83.616669,84.908333,82.883331,83.525002,46.882389,3683052
2009-08-27,84.166664,84.466667,81.666664,82.316666,46.204155,5193090
2009-08-28,80.658333,83.800003,80.658333,82.250000,46.166737,3408432
2009-08-31,81.275002,85.083336,80.000000,84.616669,47.495132,3203124
2009-09-01,85.816666,87.099998,84.500000,85.441666,47.958206,3573132
2009-09-02,85.766663,91.650002,85.766663,90.099998,50.572926,7677216
2009-09-03,90.000000,93.625000,90.000000,92.425003,51.877937,8684004
2009-09-04,94.833336,95.666664,91.366669,93.150002,52.284885,4005264
2009-09-07,96.333336,100.199997,93.666664,99.291664,55.732178,11176488
2009-09-08,99.633331,99.633331,95.833336,98.066666,55.044594,4752060
2009-09-09,97.500000,97.500000,92.900002,93.750000,52.621662,5707914
2009-09-10,93.750000,96.466667,93.750000,95.808334,53.776997,3832824
2009-09-11,95.833336,96.566666,91.500000,93.250000,52.341003,5026302
2009-09-14,94.224998,95.800003,93.849998,94.474998,53.028606,5348646
2009-09-15,95.166664,97.300003,94.191666,95.033333,53.341995,4505994
2009-09-16,95.833336,97.583336,92.883331,93.941666,52.729244,3978804
2009-09-17,94.166664,94.583336,88.349998,89.333336,50.142605,8330076
2009-09-18,89.166664,91.666664,88.833336,90.616669,50.862923,5726370
2009-09-22,91.650002,94.074997,91.366669,93.433334,52.443916,3992916
2009-09-23,93.333336,94.166664,92.166664,92.750000,52.060371,2124132
2009-09-24,93.000000,96.158333,92.750000,95.608330,53.664742,5389662
2009-09-25,96.666664,99.083336,96.183334,96.883331,54.380390,2891652
2009-09-29,98.150002,98.150002,94.266663,94.658333,53.131508,2322960
2009-09-30,95.458336,97.266663,93.216667,95.675003,53.702164,3799884
2009-10-01,95.083336,95.175003,92.091667,92.808334,52.093094,4103976
2009-10-05,92.500000,94.333336,92.333336,93.883331,52.696495,1502220
2009-10-06,94.166664,94.949997,91.683334,92.233330,51.770359,8114568
2009-10-07,95.666664,95.666664,91.683334,92.324997,51.821812,1513860
2009-10-08,92.500000,96.000000,92.416664,94.574997,53.084736,2890812
2009-10-09,94.000000,94.583336,92.708336,93.849998,52.677792,2620722
2009-10-12,93.375000,94.574997,92.516663,94.241669,52.897629,1696518
2009-10-13,94.166664,94.166664,94.166664,94.166664,52.855530,0
2009-10-14,94.000000,94.000000,90.591667,91.066666,51.115509,4783794
2009-10-15,90.000000,91.666664,88.683334,89.641663,50.315662,4105182
2009-10-16,87.500000,89.166664,86.925003,87.558334,49.146286,3908862
2009-10-20,87.016663,88.650002,85.191666,87.983330,49.384838,4754916
2009-10-21,88.500000,89.733330,86.099998,87.058334,48.865646,3663072
2009-10-22,85.808334,88.074997,84.349998,86.974998,48.818855,3606522
2009-10-23,86.833336,88.849998,86.000000,86.508331,48.556927,2775666
2009-10-26,88.166664,88.166664,85.666664,85.966667,48.252892,2057562
2009-10-27,86.000000,87.000000,83.533333,85.483330,47.981598,4008540
2009-10-28,85.483330,86.166664,82.041664,82.633331,46.381893,1584930
2009-10-29,81.666664,86.000000,80.300003,84.241669,47.284649,3836538
2009-10-30,83.341667,85.816666,82.891663,85.241669,47.845947,4109154
2009-11-03,84.833336,86.983330,83.441666,84.083336,47.195793,2712534
2009-11-04,83.500000,84.583336,83.333336,84.108330,47.209812,818682
2009-11-05,84.816666,84.833336,82.916664,84.166664,47.242546,1435314
2009-11-06,85.000000,85.974998,83.949997,85.041664,47.733688,1109694
2009-11-09,85.666664,86.650002,84.533333,86.375000,48.482086,1926312
2009-11-10,86.833336,89.150002,85.566666,87.883331,49.328701,3739992
2009-11-11,88.666664,90.233330,85.783333,86.358330,48.472736,4208568
2009-11-12,86.808334,86.808334,84.775002,85.658333,48.079823,2218974
2009-11-13,87.000000,87.666664,85.166664,87.058334,48.865646,5353032
2009-11-16,87.583336,88.333336,86.208336,87.183334,48.935806,1963494
2009-11-17,88.000000,88.333336,85.349998,86.641663,48.631756,2399586
2009-11-18,86.474998,86.666664,85.000000,85.824997,48.173374,4300092
2009-11-19,85.016663,86.333336,84.199997,84.650002,47.513855,3374082
2009-11-20,85.333336,87.083336,84.633331,86.800003,48.720650,1848312
2009-11-23,86.800003,88.583336,86.166664,87.858330,49.314682,2216394
2009-11-24,89.816666,90.400002,88.083336,90.000000,50.516792,3429990
2009-11-25,90.333336,97.275002,90.333336,96.141663,53.964096,8733318
2009-11-26,96.658333,96.666664,94.500000,95.216667,53.444889,5766336
2009-11-27,95.166664,98.783333,93.716667,96.941666,54.413136,4920708
2009-11-30,96.333336,99.366669,96.333336,98.349998,55.203613,6923376
2009-12-01,98.791664,102.833336,96.900002,100.933334,56.653648,5974290
2009-12-02,101.166664,101.166664,98.083336,99.091667,55.619915,6240744
2009-12-03,100.833336,101.641663,98.358330,100.550003,56.438469,3198486
2009-12-04,100.824997,105.074997,100.750000,102.941666,57.780930,6849696
2009-12-07,103.500000,104.341667,102.366669,103.925003,58.332867,3389244
2009-12-08,104.500000,106.816666,104.133331,106.341667,59.689327,4646136
2009-12-09,106.166664,107.583336,105.025002,105.841667,59.408676,3409674
2009-12-10,106.333336,107.458336,104.416664,105.666664,59.310459,2378604
2009-12-11,106.291664,106.616669,103.300003,103.724998,58.220589,2819712
2009-12-14,103.500000,105.583336,102.708336,103.433334,58.056881,2102052
2009-12-15,102.833336,103.908333,101.866669,102.574997,57.575104,2548554
2009-12-16,102.500000,103.166664,100.574997,101.583336,57.018486,1351008
2009-12-17,101.833336,101.833336,99.199997,99.800003,56.017506,2739750
2009-12-18,99.166664,100.483330,98.333336,99.233330,55.699448,1403694
2009-12-21,99.083336,99.666664,97.833336,98.949997,55.540398,2560584
2009-12-22,99.500000,102.333336,98.808334,101.349998,56.887520,1694730
2009-12-23,102.333336,102.800003,101.058334,101.783333,57.130749,4526040
2009-12-24,102.500000,102.733330,101.341667,102.250000,57.392693,1798194
2009-12-29,101.833336,104.316666,101.349998,102.525002,57.547066,1935336
2009-12-30,102.166664,104.066666,101.108330,103.283333,57.972706,2021934
2009-12-31,103.349998,106.500000,103.000000,105.925003,59.455467,7528734
2010-01-04,105.925003,109.599998,105.333336,108.458336,60.877407,4287246
2010-01-05,109.408333,109.408333,106.533333,106.824997,59.960625,4828872
2010-01-06,107.000000,108.066666,104.683334,105.216667,59.057880,5829396
2010-01-07,105.166664,106.224998,102.349998,103.175003,57.911892,5536752
2010-01-08,103.166664,105.991669,103.166664,104.925003,58.894154,3432888
2010-01-11,105.500000,107.000000,104.099998,104.650002,58.739792,2999610
2010-01-12,104.750000,106.483330,103.599998,104.591667,58.707066,4301226
2010-01-13,105.333336,107.074997,103.583336,104.966667,58.917561,4819704
2010-01-14,106.000000,106.316666,103.849998,104.300003,58.543354,5551356
2010-01-15,104.533333,105.416664,102.500000,102.891663,57.752842,2885670
2010-01-18,104.733330,104.733330,102.558334,103.066666,57.851078,1332720
2010-01-19,103.083336,104.900002,100.508331,100.933334,56.653648,2699136
2010-01-20,100.833336,102.000000,95.891663,96.250000,54.024910,5997810
2010-01-21,97.449997,97.800003,94.383331,95.541664,53.627308,2744100
2010-01-22,93.333336,95.824997,90.666664,95.291664,53.486977,2797518
2010-01-25,95.833336,95.833336,92.708336,94.949997,53.295219,1261008
2010-01-27,94.116669,94.500000,91.133331,92.408333,51.868580,2774964
2010-01-28,94.166664,94.466667,88.875000,90.366669,50.722607,5295318
2010-01-29,90.000000,91.333336,87.841667,90.141663,50.596310,3921006
2010-02-01,91.300003,98.333336,90.800003,97.341667,54.637650,5537280
2010-02-02,97.949997,98.733330,92.300003,94.275002,52.916336,6432054
2010-02-03,95.016663,97.449997,93.675003,96.675003,54.263447,3585012
2010-02-04,97.691666,99.991669,96.333336,97.166664,54.539417,7386228
2010-02-05,96.666664,97.166664,93.500000,94.691666,53.150208,3577776
2010-02-06,null,null,null,null,null,null
2010-02-08,97.333336,97.583336,93.349998,95.516663,53.613277,2528280
2010-02-09,94.558334,95.783333,92.933334,93.425003,52.439240,2120298
2010-02-10,93.916664,96.591667,93.391663,95.458336,53.580544,4267194
2010-02-11,96.666664,97.466667,93.541664,94.375000,52.972469,4800150
2010-02-15,94.166664,94.466667,92.008331,92.933334,52.163273,1965420
2010-02-16,93.333336,95.658333,92.666664,94.983330,53.313931,1417446
2010-02-17,95.683334,95.824997,93.733330,94.025002,52.776016,2153418
2010-02-18,94.833336,102.166664,93.500000,98.533333,55.306519,13337526
2010-02-19,96.666664,100.158333,95.866669,97.183334,54.548779,5365896
2010-02-22,97.500000,99.466667,96.066666,98.708336,55.404751,4283880
2010-02-23,98.166664,100.000000,96.341667,96.541664,54.188602,5080734
2010-02-24,95.833336,97.833336,95.833336,96.991669,54.441212,1961076
2010-02-25,97.000000,97.483330,93.666664,94.491669,53.037956,5733114
2010-02-26,95.400002,99.316666,93.058334,93.991669,52.757298,9383334
2010-03-02,95.166664,95.166664,89.758331,90.158333,50.605659,5742396
2010-03-03,90.333336,91.633331,89.666664,90.316666,50.694542,2789838
2010-03-04,90.166664,90.666664,88.783333,89.150002,50.039688,5375784
2010-03-05,89.466667,90.416664,89.466667,90.041664,50.540184,4533558
2010-03-08,90.500000,91.966667,89.349998,90.316666,50.694542,3392796
2010-03-09,91.000000,91.583336,89.166664,89.408333,50.184692,4935318
2010-03-10,89.500000,90.666664,89.358330,89.525002,50.250183,3144120
2010-03-11,89.333336,89.816666,87.525002,88.341667,49.585976,3544668
2010-03-12,89.333336,89.333336,87.166664,87.791664,49.277256,2596452
2010-03-15,89.500000,89.833336,86.708336,88.033333,49.412903,2337504
2010-03-16,88.333336,91.166664,88.166664,90.875000,51.007931,3189732
2010-03-17,91.166664,91.466667,89.383331,89.666664,50.329681,2990928
2010-03-18,87.500000,90.466667,87.099998,87.783333,49.272583,2942634
2010-03-19,88.333336,88.500000,86.666664,87.099998,48.889027,3409062
2010-03-22,86.000000,88.283333,85.833336,86.250000,48.411926,3520938
2010-03-23,88.283333,89.166664,84.750000,85.266663,47.859985,6258594
2010-03-25,86.166664,86.166664,83.708336,84.191666,47.256584,6884730
2010-03-26,84.191666,85.783333,83.875000,85.016663,47.719658,4744176
2010-03-29,86.666664,88.516663,84.891663,87.816666,49.291283,5502078
2010-03-30,88.333336,88.724998,86.849998,87.016663,48.842243,2482128
2010-03-31,87.666664,87.666664,85.074997,86.341667,48.463375,2409612
2010-04-01,86.416664,86.625000,85.166664,85.308334,47.883377,1165464
2010-04-05,85.500000,85.833336,84.349998,84.758331,47.574650,4170486
2010-04-06,84.750000,86.300003,84.333336,84.483330,47.420288,5442744
2010-04-07,83.500000,86.316666,83.500000,84.233330,47.279976,2237664
2010-04-08,84.750000,85.574997,83.666664,84.808334,47.602718,3743604
2010-04-09,85.333336,85.333336,84.191666,84.316666,47.326756,2076030
2010-04-12,84.500000,85.166664,82.191666,83.416664,46.821583,5032170
2010-04-13,84.050003,84.816666,83.375000,84.633331,47.504490,2950170
2010-04-15,84.633331,85.158333,83.866669,84.683334,47.532551,5057640
2010-04-16,84.666664,85.066666,82.833336,83.266663,46.737385,2234502
2010-04-19,82.500000,84.666664,82.500000,83.208336,46.704647,2068332
2010-04-20,84.116669,84.500000,82.616669,83.508331,46.873032,3546438
2010-04-21,83.508331,83.750000,82.750000,83.275002,46.742062,1653228
2010-04-22,83.525002,83.966667,82.533333,83.199997,46.699970,2021982
2010-04-23,83.333336,84.233330,82.533333,83.125000,46.657867,1609254
2010-04-26,83.349998,84.000000,82.833336,83.691666,46.975937,1418550
2010-04-27,83.983330,85.041664,83.583336,83.925003,47.106911,2301282
2010-04-28,83.333336,85.500000,83.333336,84.183334,47.251911,2185212
2010-04-29,84.400002,84.983330,81.400002,81.883331,45.960922,3314046
2010-04-30,83.650002,86.983330,82.000000,86.250000,48.411926,8505552
2010-05-03,86.833336,87.991669,85.866669,86.533333,48.570953,3809256
2010-05-04,86.833336,88.333336,85.441666,85.966667,48.252892,3143166
2010-05-05,85.000000,88.733330,84.833336,87.758331,49.258553,4819128
2010-05-06,88.349998,90.250000,87.800003,89.883331,50.451302,5821896
2010-05-07,89.349998,94.116669,89.150002,91.650002,51.442944,7401774
2010-05-10,92.333336,93.333336,89.349998,89.949997,50.488724,2701932
2010-05-11,90.833336,91.000000,89.258331,90.275002,50.671150,1650828
2010-05-12,90.583336,91.099998,89.183334,90.074997,50.558887,2514294
2010-05-13,90.416664,91.333336,88.599998,89.541664,50.259529,3288600
2010-05-14,90.083336,92.500000,89.675003,91.500000,51.358730,5050200
2010-05-17,92.166664,92.574997,89.925003,90.441666,50.764694,3067086
2010-05-18,90.941666,91.091667,89.516663,90.716667,50.919052,980934
2010-05-19,90.833336,91.533333,89.849998,90.716667,50.919052,2420070
2010-05-20,92.500000,93.833336,90.824997,92.949997,52.172619,7234086
2010-05-21,92.000000,93.441666,90.375000,93.133331,52.275524,7408590
2010-05-24,94.166664,94.699997,92.266663,93.291664,52.364395,2983902
2010-05-25,94.000000,94.000000,91.008331,91.541664,51.382118,2804550
2010-05-26,91.666664,93.974998,90.833336,92.541664,51.943432,6918744
2010-05-27,92.500000,95.849998,92.191666,95.458336,53.580544,6810846
2010-05-28,96.333336,96.333336,93.333336,93.933334,52.724560,5827854
2010-05-31,94.166664,98.250000,93.675003,96.858330,54.366356,7106040
2010-06-01,97.166664,99.333336,94.175003,96.108330,53.945370,4872822
2010-06-02,97.333336,97.408333,95.283333,95.908333,53.833118,1806414
2010-06-03,96.333336,98.233330,96.333336,96.650002,54.249420,4873362
2010-06-04,97.166664,98.291664,94.558334,96.633331,54.240063,9280974
2010-06-07,95.833336,98.099998,92.866669,93.916664,52.715214,7966578
2010-06-08,92.833336,92.833336,89.366669,90.625000,50.867599,7628124
2010-06-09,91.366669,94.166664,91.366669,92.125000,51.709541,4953354
2010-06-10,92.900002,93.000000,91.050003,91.833336,51.545845,1986516
2010-06-11,92.333336,92.633331,89.758331,90.166664,50.610355,4287162
2010-06-14,91.058334,94.391663,90.500000,93.858330,52.682465,4980726
2010-06-15,94.083336,94.083336,88.000000,88.433334,49.637424,4751688
2010-06-16,88.433334,89.833336,85.925003,89.050003,49.983551,8237136
2010-06-17,89.833336,90.491669,88.849998,89.233330,50.086464,2784858
2010-06-18,89.991669,90.000000,86.508331,86.949997,48.804840,5393610
2010-06-21,87.816666,88.291664,87.349998,87.758331,49.258553,2696490
2010-06-22,87.691666,92.566666,87.675003,91.691666,51.466309,7872420
2010-06-23,92.166664,93.550003,91.841667,93.133331,52.275524,5810298
2010-06-24,93.666664,94.166664,91.391663,91.791664,51.522449,4313910
2010-06-25,92.633331,105.766663,90.650002,103.449997,58.066250,61220904
2010-06-28,104.000000,109.033333,100.866669,107.083336,60.105610,61321518
2010-06-29,106.650002,107.800003,104.133331,105.875000,59.427399,25588980
2010-06-30,104.833336,112.083336,104.233330,110.458336,62.000000,35659932
2010-07-01,110.500000,112.966667,109.183334,110.050003,61.770802,27095190
2010-07-02,110.833336,112.333336,110.208336,111.125000,62.374191,14661432
2010-07-05,111.500000,112.908333,109.066666,109.791664,61.625793,4919700
2010-07-06,110.000000,111.500000,108.516663,110.591667,62.074852,8361972
2010-07-07,110.833336,110.833336,109.441666,109.849998,61.658539,3305640
2010-07-08,111.000000,117.116669,110.266663,116.416664,65.344398,24958746
2010-07-09,117.141663,119.150002,116.408333,118.466667,66.495064,20726256
2010-07-12,118.500000,119.233330,114.474998,114.974998,64.535194,8925660
2010-07-13,115.333336,118.233330,114.683334,116.800003,65.559563,8554254
